0
46	0
47	0
48	0
49	0


10
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2.94
20	13.45
21	12.2
22	1.94
23	9.9
24	2.65
25	8.84
26	2.65
27	9.9
28	1.94
29	12.2
30	13.45
31	2.94
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


11
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0.98
19	8.41
20	14.12
21	2.1
22	3.31
23	5.65
24	-1.63
25	6.12
26	-1.63
27	5.65
28	3.31
29	2.1
30	14.12
31	8.41
32	0.98
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


12
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	3.92
19	13.02
20	6.18
21	-1.63
22	5.49
23	-2.92
24	2.37
25	-2.86
26	2.37
27	-2.92
28	5.49
29	-1.63
30	6.18
31	13.02
32	3.92
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


13
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1.47
18	9.43
19	9.67
20	-2
21	2.37
22	0.63
23	-3.61
24	1.08
25	-6.08
26	1.08
27	-3.61
28	0.63
29	2.37
30	-2
31	9.67
32	9.43
33	1.47
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


14
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0.49
17	5.43
18	11.08
19	-0.389999
20	-2.65
21	2.06
22	-5.49
23	-0.57
24	-5.39
25	-3.14
26	-5.39
27	-0.57
28	-5.49
29	2.06
30	-2.65
31	-0.389999
32	11.08
33	5.43
34	0.49
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


15
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	2.45
17	9.49
18	4.67
19	-4.59
20	0.94
21	-3.39
22	-4.12
23	-1.9
24	-7.57
25	-1.96
26	-7.57
27	-1.9
28	-4.12
29	-3.39
30	0.94
31	-4.59
32	4.67
33	9.49
34	2.45
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


16
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0.98
16	6.45
17	7.12
18	-4.47
19	-2.12
20	-1.43
21	-7.02
22	-1.04
23	-6.41
24	-3.12
25	-4.88
26	-3.12
27	-6.41
28	-1.04
29	-7.02
30	-1.43
31	-2.12
32	-4.47
33	7.12
34	6.45
35	0.98
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


17
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	2.94
16	7.55
17	-0.879999
18	-5.63
19	-0.49
20	-5.43
21	-5.12
22	-3.39
23	-7.08
24	-0.96
25	-6.02
26	-0.96
27	-7.08
28	-3.39
29	-5.12
30	-5.43
31	-0.49
32	-5.63
33	-0.879999
34	7.55
35	2.94
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


18
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0.98
15	5.47
16	2.12
17	-6.02
18	-1.1
19	-2.9
20	-6.55
21	-2.02
22	-7.94
23	-2.61
24	-3.37
25	-2.12
26	-3.37
27	-2.61
28	-7.94
29	-2.02
30	-6.55
31	-2.9
32	-1.1
33	-6.02
34	2.12
35	5.47
36	0.98
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


19
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	2.45
15	4.08
16	-5.45
17	-5.63
18	0.0600004
19	-5.47
20	-3.08
21	-3.41
22	-6.1
23	0.0600004
24	-5.02
25	1.02
26	-5.02
27	0.0600004
28	-6.1
29	-3.41
30	-3.08
31	-5.47
32	0.0600004
33	-5.63
34	-5.45
35	4.08
36	2.45
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


20
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0.98
14	4
15	-2.39
16	-7.59
17	-1.55
18	-3.9
19	-4.57
20	-0.98
21	-5.47
22	-0.59
23	-3.39
24	-1.61
25	-1.88
26	-1.61
27	-3.39
28	-0.59
29	-5.47
30	-0.98
31	-4.57
32	-3.9
33	-1.55
34	-7.59
35	-2.39
36	4
37	0.98
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


21
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1.96
14	1.1
15	-7.51
16	-3.61
17	-0.92
18	-5.51
19	-0.55
20	-1.41
21	-2.1
22	2.08
23	-3.55
24	2.02
25	-3
26	2.02
27	-3.55
28	2.08
29	-2.1
30	-1.41
31	-0.55
32	-5.51
33	-0.92
34	-3.61
35	-7.51
36	1.1
37	1.96
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


22
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0.49
13	1.51
14	-5.92
15	-6.12
16	0.51
17	-2.92
18	-2.1
19	1.06
20	-2
21	3.45
22	-0.41
23	1.9
24	0.1
25	-0.1
26	0.1
27	1.9
28	-0.41
29	3.45
30	-2
31	1.06
32	-2.1
33	-2.92
34	0.51
35	-6.12
36	-5.92
37	1.51
38	0.49
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


23
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0.49
13	-2.43
14	-8.55
15	-1.57
16	-0.92
17	-3.02
18	2.47
19	-0.94
20	0.92
21	4.08
22	-0.0400001
23	4.02
24	-1.51
25	3
26	-1.51
27	4.02
28	-0.0400001
29	4.08
30	0.92
31	-0.94
32	2.47
33	-3.02
34	-0.92
35	-1.57
36	-8.55
37	-2.43
38	0.49
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


24
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	-0.98
13	-6.96
14	-4.63
15	1.06
16	-1.96
17	-0.0800002
18	2.57
19	-0.02
20	3.96
21	1.08
22	3.92
23	2.59
24	2.41
25	2.08
26	2.41
27	2.59
28	3.92
29	1.08
30	3.96
31	-0.02
32	2.57
33	-0.0800002
34	-1.96
35	1.06
36	-4.63
37	-6.96
38	-0.98
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


25
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	-2.94
13	-6.08
14	1.47
15	-0.43
16	-0.53
17	3.49
18	0.04
19	2.45
20	3.55
21	-0.04
22	4.53
23	0.49
24	5
25	1
26	5
27	0.49
28	4.53
29	-0.04
30	3.55
31	2.45
32	0.04
33	3.49
34	-0.53
35	-0.43
36	1.47
37	-6.08
38	-2.94
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


26
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	-0.98
12	-4.98
13	-0.61
14	2.08
15	-0.51
16	2.47
17	3.06
18	0.45
19	3.51
20	1.04
21	2.43
22	1.08
23	2.41
24	3.59
25	3.92
26	3.59
27	2.41
28	1.08
29	2.43
30	1.04
31	3.51
32	0.45
33	3.06
34	2.47
35	-0.51
36	2.08
37	-0.61
38	-4.98
39	-0.98
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


27
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	-1.96
12	-2.08
13	5.02
14	1.04
15	1.96
16	3.51
17	1.04
18	2.94
19	1.55
20	0.47
21	3.02
22	-1.02
23	4
24	0.51
25	5
26	0.51
27	4
28	-1.02
29	3.02
30	0.47
31	1.55
32	2.94
33	1.04
34	3.51
35	1.96
36	1.04
37	5.02
38	-2.08
39	-1.96
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


28
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	-0.49
11	-2
12	3.92
13	4.61
14	1.96
15	2.98
16	2.04
17	0.47
18	3.02
19	-1
20	0.96
21	0.57
22	1.41
23	1.59
24	1.41
25	2.1
26	1.41
27	1.59
28	1.41
29	0.57
30	0.96
31	-1
32	3.02
33	0.47
34	2.04
35	2.98
36	1.96
37	4.61
38	3.92
39	-2
40	-0.49
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


29
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	-0.98
11	0.43
12	6.04
13	1.04
14	2.96
15	2.51
16	0.02
17	1.45
18	0.57
19	-0.55
20	-0.49
21	-2.51
22	2.51
23	-2
24	2.49
25	-1.98
26	2.49
27	-2
28	2.51
29	-2.51
30	-0.49
31	-0.55
32	0.57
33	1.45
34	0.02
35	2.51
36	2.96
37	1.04
38	6.04
39	0.43
40	-0.98
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


30
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	4.94
12	3.61
13	0.94
14	2.51
15	1.02
16	-0.53
17	1.02
18	-2.51
19	1
20	-0.98
21	-1.06
22	-0.92
23	-1.08
24	-0.43
25	-1.06
26	-0.43
27	-1.08
28	-0.92
29	-1.06
30	-0.98
31	1
32	-2.51
33	1.02
34	-0.53
35	1.02
36	2.51
37	0.94
38	3.61
39	4.94
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


31
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1.96
11	5.55
12	-0.98
13	1.45
14	0.53
15	0
16	0.98
17	-0.96
18	-1.06
19	0.0400001
20	0
21	0.98
22	-2.98
23	0.98
24	-2.98
25	-0.02
26	-2.98
27	0.98
28	-2.98
29	0.98
30	0
31	0.0400001
32	-1.06
33	-0.96
34	0.98
35	0
36	0.53
37	1.45
38	-0.98
39	5.55
40	1.96
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


32
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0.49
10	3.47
11	1.59
12	-0.0600002
13	1.02
14	-1.51
15	-1
16	0
17	-1.49
18	0.98
19	-1.49
20	0
21	0.02
22	-2.04
23	-0.96
24	-2.04
25	-0.96
26	-2.04
27	-0.96
28	-2.04
29	0.02
30	0
31	-1.49
32	0.98
33	-1.49
34	0
35	-1
36	-1.51
37	1.02
38	-0.0600002
39	1.59
40	3.47
41	0.49
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


33
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	1.47
10	2.55
11	-2.51
12	0.98
13	-0.47
14	-1.02
15	-1.51
16	-0.98
17	-1.02
18	0.02
19	-1.02
20	-0.49
21	-0.98
22	-0.04
23	-1.96
24	-0.04
25	-1.96
26	-0.04
27	-1.96
28	-0.04
29	-0.98
30	-0.49
31	-1.02
32	0.02
33	-1.02
34	-0.98
35	-1.51
36	-1.02
37	-0.47
38	0.98
39	-2.51
40	2.55
41	1.47
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


34
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.49
9	2
10	-1.45
11	-2.06
12	-0.98
13	-1.49
14	-0.51
15	-0.51
16	-0.98
17	-0.02
18	-0.98
19	-0.02
20	-0.49
21	0
22	1.51
23	-1.02
24	1.02
25	-1.02
26	1.02
27	-1.02
28	1.51
29	0
30	-0.49
31	-0.02
32	-0.98
33	-0.02
34	-0.98
35	-0.51
36	-0.51
37	-1.49
38	-0.98
39	-2.06
40	-1.45
41	2
42	0.49
43	0
44	0
45	0
46	0
47	0
48	0
49	0


35
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.98
9	0.55
10	-3.02
11	-0.53
12	-1.47
13	-1.02
14	0.51
15	1
16	0
17	1
18	0
19	1
20	0
21	0.49
22	0.53
23	0.96
24	0.0400001
25	0.96
26	0.0400001
27	0.96
28	0.53
29	0.49
30	0
31	1
32	0
33	1
34	0
35	1
36	0.51
37	-1.02
38	-1.47
39	-0.53
40	-3.02
41	0.55
42	0.98
43	0
44	0
45	0
46	0
47	0
48	0
49	0


36
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	-3.47
10	-2.06
11	0.0400001
12	-1.51
13	-0.51
14	0
15	1.02
16	0.98
17	1.02
18	0.98
19	1.02
20	0.49
21	0
22	-1
23	1
24	-1
25	1
26	-1
27	1
28	-1
29	0
30	0.49
31	1.02
32	0.98
33	1.02
34	0.98
35	1.02
36	0
37	-0.51
38	-1.51
39	0.0400001
40	-2.06
41	-3.47
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0


37
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	-1.47
9	-4.04
10	-0.51
11	-1.47
12	-0.02
13	0.51
14	0.49
15	0.02
16	0.98
17	0.02
18	0.98
19	0.02
20	0.49
21	-0.49
22	-0.53
23	0.0400001
24	-0.0400001
25	0.0400001
26	-0.0400001
27	0.0400001
28	-0.53
29	-0.49
30	0.49
31	0.02
32	0.98
33	0.02
34	0.98
35	0.02
36	0.49
37	0.51
38	-0.02
39	-1.47
40	-0.51
41	-4.04
42	-1.47
43	0
44	0
45	0
46	0
47	0
48	0
49	0


38
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	-0.49
8	-2.98
9	-1.57
10	-0.45
11	-1.02
12	0.51
13	0
14	0
15	-1
16	0
17	-1
18	0
19	-1
20	0
21	0
22	1
23	-1
24	1
25	-1
26	1
27	-1
28	1
29	0
30	0
31	-1
32	0
33	-1
34	0
35	-1
36	0
37	0
38	0.51
39	-1.02
40	-0.45
41	-1.57
42	-2.98
43	-0.49
44	0
45	0
46	0
47	0
48	0
49	0


39
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	-0.98
8	-1.53
9	2
10	-0.98
11	-0.02
12	-0.49
13	0
14	-0.49
15	-1.02
16	-0.98
17	-1.02
18	-0.98
19	-1.02
20	-0.49
21	0.49
22	0.53
23	-0.0400001
24	0.0400001
25	-0.0400001
26	0.0400001
27	-0.0400001
28	0.53
29	0.49
30	-0.49
31	-1.02
32	-0.98
33	-1.02
34	-0.98
35	-1.02
36	-0.49
37	0
38	-0.49
39	-0.02
40	-0.98
41	2
42	-1.53
43	-0.98
44	0
45	0
46	0
47	0
48	0
49	0


40
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	-0.49
8	1.96
9	2.55
10	0.98
11	1
12	0
13	0
14	-0.49
15	-0.02
16	-0.98
17	-0.02
18	-0.98
19	-0.02
20	-0.49
21	0
22	-1
23	1
24	-1
25	1
26	-1
27	1
28	-1
29	0
30	-0.49
31	-0.02
32	-0.98
33	-0.02
34	-0.98
35	-0.02
36	-0.49
37	0
38	0
39	1
40	0.98
41	2.55
42	1.96
43	-0.49
44	0
45	0
46	0
47	0
48	0
49	0


41
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0.49
8	3
9	0.53
10	1.47
11	1.02
12	0.49
13	0
14	0
15	1
16	0
17	1
18	0
19	1
20	0
21	-0.49
22	-0.53
23	0.0400001
24	-0.0400001
25	0.0400001
26	-0.0400001
27	0.0400001
28	-0.53
29	-0.49
30	0
31	1
32	0
33	1
34	0
35	1
36	0
37	0
38	0.49
39	1.02
40	1.47
41	0.53
42	3
43	0.49
44	0
45	0
46	0
47	0
48	0
49	0


42
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	1.47
8	2.06
9	-0.0400001
10	1.51
11	0.51
12	0.49
13	0
14	0.49
15	1.02
16	0.98
17	1.02
18	0.98
19	1.02
20	0.49
21	0
22	1
23	-1
24	1
25	-1
26	1
27	-1
28	1
29	0
30	0.49
31	1.02
32	0.98
33	1.02
34	0.98
35	1.02
36	0.49
37	0
38	0.49
39	0.51
40	1.51
41	-0.0400001
42	2.06
43	1.47
44	0
45	0
46	0
47	0
48	0
49	0


43
0	0
1	0
2	0
3	0
4	0
5	0
6	0.49
7	2
8	-0.47
9	1.47
10	0.02
11	-0.51
12	0
13	0
14	0.49
15	0.02
16	0.98
17	0.02
18	0.98
19	0.02
20	0.49
21	0.49
22	0.53
23	-0.0400001
24	0.0400001
25	-0.0400001
26	0.0400001
27	-0.0400001
28	0.53
29	0.49
30	0.49
31	0.02
32	0.98
33	0.02
34	0.98
35	0.02
36	0.49
37	0
38	0
39	-0.51
40	0.02
41	1.47
42	-0.47
43	2
44	0.49
45	0
46	0
47	0
48	0
49	0


44
0	0
1	0
2	0
3	0
4	0
5	0
6	0.98
7	1.04
8	-0.53
9	1.02
10	-0.51
11	0
12	0
13	0
14	0
15	-1
16	0
17	-1
18	0
19	-1
20	0
21	0
22	-1
23	1
24	-1
25	1
26	-1
27	1
28	-1
29	0
30	0
31	-1
32	0
33	-1
34	0
35	-1
36	0
37	0
38	0
39	0
40	-0.51
41	1.02
42	-0.53
43	1.04
44	0.98
45	0
46	0
47	0
48	0
49	0


45
0	0
1	0
2	0
3	0
4	0
5	0
6	0.49
7	-0.98
8	0.98
9	0.02
10	0.49
11	0
12	0
13	0
14	-0.49
15	-1.02
16	-0.98
17	-1.02
18	-0.98
19	-1.02
20	-0.49
21	-0.49
22	-0.53
23	0.0400001
24	-0.0400001
25	0.0400001
26	-0.0400001
27	0.0400001
28	-0.53
29	-0.49
30	-0.49
31	-1.02
32	-0.98
33	-1.02
34	-0.98
35	-1.02
36	-0.49
37	0
38	0
39	0
40	0.49
41	0.02
42	0.98
43	-0.98
44	0.49
45	0
46	0
47	0
48	0
49	0


46
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	-1
8	0
9	-1
10	0
11	0
12	0
13	0
14	-0.49
15	-0.02
16	-0.98
17	-0.02
18	-0.98
19	-0.02
20	-0.49
21	0
22	1
23	-1
24	1
25	-1
26	1
27	-1
28	1
29	0
30	-0.49
31	-0.02
32	-0.98
33	-0.02
34	-0.98
35	-0.02
36	-0.49
37	0
38	0
39	0
40	0
41	-1
42	0
43	-1
44	0
45	0
46	0
47	0
48	0
49	0


47
0	0
1	0
2	0
3	0
4	0
5	0
6	-0.49
7	-1.02
8	-0.98
9	-1.02
10	-0.49
11	0
12	0
13	0
14	0
15	1
16	0
17	1
18	0
19	1
20	0
21	0.49
22	0.53
23	-0.0400001
24	0.0400001
25	-0.0400001
26	0.0400001
27	-0.0400001
28	0.53
29	0.49
30	0
31	1
32	0
33	1
34	0
35	1
36	0
37	0
38	0
39	0
40	-0.49
41	-1.02
42	-0.98
43	-1.02
44	-0.49
45	0
46	0
47	0
48	0
49	0


48
0	0
1	0
2	0
3	0
4	0
5	0
6	-0.49
7	-0.02
8	-0.98
9	-0.02
10	-0.49
11	0
12	0
13	0
14	0.49
15	1.02
16	0.98
17	1.02
18	0.98
19	1.02
20	0.49
21	0
22	-1
23	1
24	-1
25	1
26	-1
27	1
28	-1
29	0
30	0.49
31	1.02
32	0.98
33	1.02
34	0.98
35	1.02
36	0.49
37	0
38	0
39	0
40	-0.49
41	-0.02
42	-0.98
43	-0.02
44	-0.49
45	0
46	0
47	0
48	0
49	0


49
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	1
8	0
9	1
10	0
11	0
12	0
13	0
14	0.49
15	0.02
16	0.98
17	0.02
18	0.98
19	0.02
20	0.49
21	-0.49
22	-0.53
23	0.0400001
24	-0.0400001
25	0.0400001
26	-0.0400001
27	0.0400001
28	-0.53
29	-0.49
30	0.49
31	0.02
32	0.98
33	0.02
34	0.98
35	0.02
36	0.49
37	0
38	0
39	0
40	0
41	1
42	0
43	1
44	0
45	0
46	0
47	0
48	0
49	0


50
0	0
1	0
2	0
3	0
4	0
5	0
6	0.49
7	1.02
8	0.98
9	1.02
10	0.49
11	0
12	0
13	0
14	0
15	-1
16	0
17	-1
18	0
19	-1
20	0
21	0
22	1
23	-1
24	1
25	-1
26	1
27	-1
28	1
29	0
30	0
31	-1
32	0
33	-1
34	0
35	-1
36	0
37	0
38	0
39	0
40	0.49
41	1.02
42	0.98
43	1.02
44	0.49
45	0
46	0
47	0
48	0
49	0


51
0	0
1	0
2	0
3	0
4	0
5	0
6	0.49
7	0.02
8	0.98
9	0.02
10	0.49
11	0
12	0
13	0
14	-0.49
15	-1.02
16	-0.98
17	-1.02
18	-0.98
19	-1.02
20	-0.49
21	0.49
22	0.53
23	-0.0400001
24	0.0400001
25	-0.0400001
26	0.0400001
27	-0.0400001
28	0.53
29	0.49
30	-0.49
31	-1.02
32	-0.98
33	-1.02
34	-0.98
35	-1.02
36	-0.49
37	0
38	0
39	0
40	0.49
41	0.02
42	0.98
43	0.02
44	0.49
45	0
46	0
47	0
48	0
49	0


52
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	-1
8	0
9	-1
10	0
11	0
12	0
13	0
14	-0.49
15	-0.02
16	-0.98
17	-0.02
18	-0.98
19	-0.02
20	-0.49
21	0
22	-1
23	1
24	-1
25	1
26	-1
27	1
28	-1
29	0
30	-0.49
31	-0.02
32	-0.98
33	-0.02
34	-0.98
35	-0.02
36	-0.49
37	0
38	0
39	0
40	0
41	-1
42	0
43	-1
44	0
45	0
46	0
47	0
48	0
49	0


53
0	0
1	0
2	0
3	0
4	0
5	0
6	-0.49
7	-1.02
8	-0.98
9	-1.02
10	-0.49
11	0
12	0
13	0
14	0
15	1
16	0
17	1
18	0
19	1
20	0
21	-0.49
22	-0.53
23	0.0400001
24	-0.0400001
25	0.0400001
26	-0.0400001
27	0.0400001
28	-0.53
29	-0.49
30	0
31	1
32	0
33	1
34	0
35	1
36	0
37	0
38	0
39	0
40	-0.49
41	-1.02
42	-0.98
43	-1.02
44	-0.49
45	0
46	0
47	0
48	0
49	0


54
0	0
1	0
2	0
3	0
4	0
5	0
6	-0.49
7	-0.02
8	-0.98
9	-0.02
10	-0.49
11	0
12	0
13	0
14	0.49
15	1.02
16	0.98
17	1.02
18	0.98
19	1.02
20	0.49
21	0
22	1
23	-1
